Date,Time,Latitude,Longitude,Temperature,Salinity,pH,Distance
2016.1.27,22:48,39.019607,121.74609,6.044143,31.890429,7.898273,178.149 
2016.1.27,22:49,39.020003,121.746982,5.512,31.9216,7.882067,178.206 
2016.1.27,22:50,39.020017,121.748323,5.186467,31.9374,7.9068,178.228 
2016.1.27,22:51,39.01988,121.75,5.0212,31.943267,7.9527,178.238 
2016.1.27,22:52,39.01954,121.751647,4.9166,31.919033,7.991767,178.226 
2016.1.27,22:53,39.01857,121.752972,4.730733,31.8912,8.014133,178.141 
2016.1.27,22:54,39.017462,121.754355,4.605533,31.889067,8.023367,178.041 
2016.1.27,22:55,39.01616,121.755673,4.5461,31.876467,8.0307,177.919 
2016.1.27,22:56,39.01469,121.756917,4.423833,31.864167,8.0343,177.778 
2016.1.27,22:57,39.013053,121.758102,4.3432,31.860033,8.032333,177.618 
2016.1.27,22:58,39.011477,121.759377,4.212967,31.854533,8.029167,177.466 
2016.1.27,22:59,39.0099,121.76034,4.111333,31.8568,8.0271,177.309 
2016.1.27,23:00,39.008385,121.761633,3.961233,31.852433,8.026867,177.164 
2016.1.27,23:01,39.0067,121.762758,3.8456,31.864267,8.027167,176.998 
2016.1.27,23:02,39.00497,121.763937,3.798533,31.876767,8.030033,176.827 
2016.1.27,23:03,39.003122,121.765368,3.806167,31.886667,8.034733,176.649 
2016.1.27,23:04,39.00132,121.766658,3.772967,31.901167,8.043133,176.473 
2016.1.27,23:05,38.999188,121.767567,3.792567,31.908767,8.052833,176.255 
2016.1.27,23:06,38.997043,121.767757,3.754767,31.917567,8.0645,176.024 
2016.1.27,23:07,38.994877,121.767957,3.7088,31.921433,8.076467,175.790 
2016.1.27,23:08,38.992787,121.768228,3.5925,31.923167,8.089367,175.567 
2016.1.27,23:09,38.990603,121.768618,3.495167,31.931867,8.101233,175.335 
2016.1.27,23:10,38.988423,121.768753,3.471233,31.941067,8.111867,175.099 
2016.1.27,23:11,38.986243,121.769132,3.447167,31.941267,8.122767,174.867 
2016.1.27,23:12,38.984058,121.769372,3.368233,31.9418,8.133633,174.633 
2016.1.27,23:13,38.981735,121.769412,3.289433,31.949067,8.145733,174.380 
2016.1.27,23:14,38.97935,121.769433,3.226,31.9459,8.156733,174.120 
