Date,Latitude,Salinity
2016-04-01,37.9,32.07868333
2016-04-01,38,32.06309276
2016-04-01,38.1,32.05999519
2016-04-01,38.2,32.05370971
2016-04-01,38.3,32.05201461
2016-04-01,38.4,32.08617724
2016-04-01,38.5,32.12146033
2016-04-01,38.6,32.15051712
2016-04-01,38.7,32.09086112
2016-04-01,38.8,32.03106114
2016-04-01,38.9,31.97932402
2016-04-01,39,31.87168367
2016-04-03,37.6,31.51986203
2016-04-03,37.7,31.8905466
2016-04-03,37.8,32.07422065
2016-04-03,37.9,32.07000092
2016-04-03,38,32.05801423
2016-04-03,38.1,32.05293532
2016-04-03,38.2,32.04993232
2016-04-03,38.3,32.03744327
2016-04-03,38.4,32.04287882
2016-04-03,38.5,32.0710285
2016-04-03,38.6,32.10028815
2016-04-03,38.7,32.13740471
2016-04-03,38.8,32.09774477
2016-04-03,38.9,32.04789991
2016-04-03,39,32.0216
2016-04-04,37.6,31.90756454
2016-04-04,37.7,32.12860386
2016-04-04,37.8,32.08541628
2016-04-04,37.9,32.06587991
2016-04-04,38,32.06203251
2016-04-04,38.1,32.05883332
2016-04-04,38.2,32.0533892
2016-04-04,38.3,32.0576542
2016-04-04,38.4,32.08331459
2016-04-04,38.5,32.10220908
2016-04-04,38.6,32.13235038
2016-04-04,38.7,32.06802115
2016-04-04,38.8,32.02266907
2016-04-04,38.9,31.95954007
2016-04-04,39,31.89259855
2016-04-05,37.6,31.4203841
2016-04-05,37.7,31.73448532
2016-04-05,37.8,31.9322248
2016-04-05,37.9,31.95353335
2016-04-05,38,31.93501076
2016-04-05,38.1,31.95005652
2016-04-05,38.2,31.94525258
2016-04-05,38.3,31.94032312
2016-04-05,38.4,31.96358924
2016-04-05,38.5,31.99876365
2016-04-05,38.6,32.03088626
2016-04-05,38.7,32.01426951
2016-04-05,38.8,31.98117711
2016-04-05,38.9,31.90019054
2016-04-05,39,31.9389798
2016-04-09,37.6,31.99800213
2016-04-09,37.7,32.12244356
2016-04-09,37.8,32.08568755
2016-04-09,37.9,32.07345605
2016-04-09,38,32.06494307
2016-04-09,38.1,32.05997583
2016-04-09,38.2,32.05993168
2016-04-09,38.3,32.06102408
2016-04-09,38.4,32.0882056
2016-04-09,38.5,32.12333574
2016-04-09,38.6,32.127793
2016-04-09,38.7,32.05312719
2016-04-09,38.8,32.0132905
2016-04-09,38.9,31.94647237
2016-04-09,39,31.8313606
2016-04-11,37.6,31.78784757
2016-04-11,37.7,31.91451056
2016-04-11,37.8,32.09501705
2016-04-11,37.9,32.12072533
2016-04-11,38,32.09185638
2016-04-11,38.1,32.07030336
2016-04-11,38.2,32.06406142
2016-04-11,38.3,32.05661579
2016-04-11,38.4,32.05315089
2016-04-11,38.5,32.05053995
2016-04-11,38.6,32.08555838
2016-04-11,38.7,32.12572542
2016-04-11,38.8,32.10641147
2016-04-11,38.9,32.05613508
2016-04-11,39,32.03156364
2016-04-14,37.6,32.00185696
2016-04-14,37.7,32.12498248
2016-04-14,37.8,32.09193815
2016-04-14,37.9,32.07846274
2016-04-14,38,32.06581627
2016-04-14,38.1,32.06260555
2016-04-14,38.2,32.05029415
2016-04-14,38.3,32.05059443
2016-04-14,38.4,32.05821668
2016-04-14,38.5,32.07402168
2016-04-14,38.6,32.10662823
2016-04-14,38.7,32.07389739
2016-04-14,38.8,32.02196147
2016-04-14,38.9,31.94987027
2016-04-14,39,31.80550235
2016-04-15,37.6,31.68857876
2016-04-15,37.7,31.85343226
2016-04-15,37.8,32.02760283
2016-04-15,37.9,32.07629897
2016-04-15,38,32.06447961
2016-04-15,38.1,32.05693886
2016-04-15,38.2,32.05086859
2016-04-25,37.6,31.79507185
2016-04-25,37.7,31.90503889
2016-04-25,37.8,31.9379086
2016-04-25,37.9,31.92127623
2016-04-25,38,31.87159709
