Date,Latitude,Chlorophy
2015-11-29,37.6,0.37217781578947373
2015-11-29,37.7,0.33441091379310334
2015-11-29,37.8,0.332952379310345
2015-11-29,37.9,0.3302597966101696
2015-11-29,38.0,0.3407797846153847
2015-11-29,38.1,0.34706999999999993
2015-11-29,38.2,0.3390310579710145
2015-11-29,38.3,0.3379926323529411
2015-11-29,38.4,0.3309882676056338
2015-11-29,38.5,0.3301124179104477
2015-11-29,38.6,0.32997866666666664
2015-11-29,38.7,0.33228559999999996
2015-11-29,38.8,0.3355367413793104
2015-11-29,38.9,0.33320014814814813
2015-11-29,39.0,0.3358400952380952
2015-12-04,38.7,0.3256762346938775
2015-12-04,38.8,0.3287973493975905
2015-12-04,38.9,0.32754179870129857
2015-12-04,39.0,0.35579653333333344
2015-12-05,37.6,0.32667466666666656
2015-12-05,37.7,0.32725870833333337
2015-12-05,37.8,0.3246146326530612
2015-12-05,37.9,0.3201842040816327
2015-12-05,38.0,0.3203978269230769
2015-12-05,38.1,0.32223142000000005
2015-12-05,38.2,0.3196386274509805
2015-12-05,38.3,0.31881698039215683
2015-12-05,38.4,0.3183086538461538
2015-12-05,38.5,0.32063803773584915
2015-12-05,38.6,0.3225751632653062
2015-12-05,38.7,0.32510625000000004
2015-12-06,37.6,0.4233732972972974
2015-12-06,37.7,0.38208240909090896
2015-12-06,37.8,0.37992273809523813
2015-12-06,37.9,0.37849045238095247
2015-12-06,38.0,0.40365260465116287
2015-12-06,38.1,0.40275232558139534
2015-12-06,38.2,0.39266738
2015-12-06,38.3,0.38817367441860473
2015-12-06,38.4,0.37839456818181816
2015-12-06,38.5,0.38318274418604653
2015-12-06,38.6,0.3880384545454545
2015-12-06,38.7,0.3895132444444444
2015-12-06,38.8,0.39664347727272736
2015-12-06,38.9,0.4132732045454546
2015-12-06,39.0,0.41961951515151513
2015-12-08,37.6,0.3739704074074075
2015-12-08,37.7,0.38381802272727267
2015-12-08,37.8,0.36906593181818187
2015-12-08,37.9,0.3697781111111111
2015-12-08,38.0,0.3900648043478261
2015-12-08,38.1,0.3903620909090909
2015-12-08,38.2,0.37986990909090906
2015-12-08,38.3,0.3730216136363636
2015-12-08,38.4,0.3627302666666667
2015-12-08,38.5,0.3663552272727273
2015-12-08,38.6,0.3705490000000001
2015-12-08,38.7,0.37001695652173916
2015-12-08,38.8,0.3764248888888889
2015-12-08,38.9,0.3914738666666668
2015-12-08,39.0,0.4001210555555556
2015-12-09,38.3,0.3509923181818181
2015-12-09,38.4,0.34783654901960787
2015-12-09,38.5,0.3516607924528302
2015-12-09,38.6,0.3566727962962962
2015-12-09,38.7,0.3576251428571429
2015-12-09,38.8,0.3627249473684211
2015-12-09,38.9,0.3823930185185187
2015-12-09,39.0,0.4096469
2015-12-10,37.6,0.34581078125000014
2015-12-10,37.7,0.360590693877551
2015-12-10,37.8,0.35169186
2015-12-10,37.9,0.3613417959183674
2015-12-10,38.0,0.3792745199999999
2015-12-10,38.1,0.37812885416666653
2015-12-10,38.2,0.3626441020408164
2015-12-10,38.3,0.3572
2015-12-12,37.4,0.550926818181818
2015-12-12,37.5,0.38595033846153853
2015-12-12,37.6,0.3614695510204081
2015-12-12,37.7,0.3540498541666666
2015-12-12,37.8,0.3555685531914895
2015-12-12,37.9,0.3552266875
2015-12-12,38.0,0.3616426808510637
2015-12-12,38.1,0.36915314893617035
2015-12-12,38.2,0.3590321176470588
2015-12-12,38.3,0.3456009423076922
2015-12-12,38.4,0.3441559183673469
2015-12-12,38.5,0.3426333396226415
2015-12-12,38.6,0.3423367884615385
2015-12-12,38.7,0.3405675185185185
2015-12-12,38.8,0.34400947368421053
2015-12-12,38.9,0.35084725000000005
2015-12-12,39.0,0.3609457435897435
2015-12-13,37.6,0.32620729824561406
2015-12-13,37.7,0.32734181632653064
2015-12-13,37.8,0.3295187916666667
2015-12-13,37.9,0.3373952448979592
2015-12-13,38.0,0.34801862499999997
2015-12-13,38.1,0.35370826530612254
2015-12-13,38.2,0.34739775000000006
2015-12-13,38.3,0.3441413958333333
2015-12-13,38.4,0.33677484313725486
2015-12-13,38.5,0.33213019607843136
2015-12-13,38.6,0.3343070384615385
2015-12-13,38.7,0.3348543921568627
2015-12-13,38.8,0.3381860196078432
2015-12-13,38.9,0.35233966666666666
2015-12-13,39.0,0.39038347457627115
2015-12-14,37.6,0.364059552238806
2015-12-14,37.7,0.3216679836065574
2015-12-14,37.8,0.3241682333333333
2015-12-14,37.9,0.3329550508474576
2015-12-14,38.0,0.34514135593220335
2015-12-14,38.1,0.34543131578947356
2015-12-14,38.2,0.3385522203389832
2015-12-14,38.3,0.3366131967213115
2015-12-14,38.4,0.3309504677419355
2015-12-14,38.5,0.327745880597015
2015-12-14,38.6,0.325546231884058
2015-12-14,38.7,0.3243426507936507
2015-12-14,38.8,0.3244293666666666
2015-12-14,38.9,0.3295338620689654
2015-12-14,39.0,0.32912228571428576
2015-12-18,37.6,0.30779011290322583
2015-12-18,37.7,0.30863305882352937
2015-12-18,37.8,0.31421826530612246
2015-12-18,37.9,0.3239294166666667
2015-12-18,38.0,0.33650270833333346
2015-12-18,38.1,0.32455758333333334
2015-12-18,38.2,0.31692485416666655
2015-12-18,38.3,0.31483483999999995
2015-12-18,38.4,0.31204697959183675
2015-12-18,38.5,0.3112665490196078
2015-12-18,38.6,0.3135808627450981
2015-12-18,38.7,0.3147305576923077
2015-12-18,38.8,0.31438999999999995
2015-12-18,38.9,0.32088591666666666
2015-12-18,39.0,0.3680757446808511
2015-12-21,37.6,0.28488047307692316
2015-12-21,37.7,0.30002028888888893
2015-12-21,37.8,0.30530868
2015-12-21,37.9,0.31826164583333333
2015-12-21,38.0,0.32331956521739125
2015-12-21,38.1,0.3094890222222222
2015-12-21,38.2,0.3042736222222222
2015-12-21,38.3,0.30266202222222227
2015-12-21,38.4,0.299820847826087
2015-12-21,38.5,0.2996065681818181
2015-12-21,38.6,0.3001286222222222
2015-12-21,38.7,0.3007119999999999
2015-12-21,38.8,0.2994010681818183
2015-12-21,38.9,0.3025249302325581
2015-12-21,39.0,0.30968724999999997
2015-12-28,37.6,0.2917898571428571
2016-01-14,37.8,0.39467926086956534
2016-01-14,37.9,0.3601548717948718
2016-01-14,38.0,0.39406644736842095
2016-01-14,38.1,0.3813294102564102
2016-01-14,38.2,0.362979756097561
2016-01-14,38.3,0.3511346578947368
2016-01-14,38.4,0.353466358974359
2016-01-14,38.5,0.3464294864864864
2016-01-14,38.6,0.32961902702702706
2016-01-14,38.7,0.32744751428571434
2016-01-14,38.8,0.32861744117647057
2016-01-14,38.9,0.3401846857142858
2016-01-14,39.0,0.4679835833333334
2016-01-15,37.6,0.3428544090909092
2016-01-15,37.7,0.3491007435897435
2016-01-15,37.8,0.36116557894736845
2016-01-15,37.9,0.3892048205128204
2016-01-15,38.0,0.38252117948717945
2016-01-15,38.1,0.35923042105263153
2016-01-15,38.2,0.3513676410256411
2016-01-15,38.3,0.34969202564102553
2016-01-15,38.4,0.35182387179487173
2016-01-15,38.5,0.33213197499999997
2016-01-15,38.6,0.3347267317073171
2016-01-15,38.7,0.35072885000000004
2016-01-15,38.8,0.4401389750000001
2016-01-15,38.9,0.7000840975609757
2016-01-15,39.0,1.3687912413793102
2016-01-20,37.6,0.39364291666666656
2016-01-20,37.7,0.3566555526315789
2016-01-20,37.8,0.34478840540540534
2016-01-20,37.9,0.33802073684210526
2016-01-20,38.0,0.34945492105263165
2016-01-20,38.1,0.3654792162162162
2016-01-20,38.2,0.3450243611111112
2016-01-20,38.3,0.3408740512820513
2016-01-20,38.4,0.33610586842105256
2016-01-20,38.5,0.32643629729729723
2016-01-20,38.6,0.3223311842105263
2016-01-20,38.7,0.3202740833333333
2016-01-20,38.8,0.32126991666666666
2016-01-20,38.9,0.35881242857142853
2016-01-20,39.0,0.3663040769230769
2016-01-21,37.6,0.32832081632653065
2016-01-21,37.7,0.32179235
2016-01-21,37.8,0.32374885365853656
2016-01-21,37.9,0.33355740000000006
2016-01-21,38.0,0.3571182500000001
2016-01-21,38.1,0.3441938974358974
2016-01-21,38.2,0.3352483589743589
2016-01-21,38.3,0.33715561538461536
2016-01-21,38.4,0.33738228947368415
2016-01-21,38.5,0.33023675675675673
2016-01-21,38.6,0.3292093513513513
2016-01-21,38.7,0.3432023333333334
2016-01-21,38.8,0.3747321388888888
2016-01-21,38.9,0.5196885833333335
2016-01-21,39.0,0.9853016666666666
2016-01-25,37.6,0.37299272413793105
2016-01-25,37.7,0.35977449999999994
2016-01-25,37.8,0.3527513421052631
2016-01-25,37.9,0.33902302631578934
2016-01-25,38.0,0.3263067631578948
2016-01-25,38.1,0.3409878333333332
2016-01-25,38.2,0.32966897222222225
2016-01-25,38.3,0.3152762972972972
2016-01-25,38.4,0.31289814285714285
2016-01-25,38.5,0.3150262857142857
2016-01-25,38.6,0.3241365142857141
2016-01-25,38.7,0.3390245882352941
2016-01-25,38.8,0.3170445
2016-01-25,38.9,0.3227780571428571
2016-01-25,39.0,0.5534176428571429
2016-01-26,37.6,0.3282448514851486
2016-01-26,37.7,0.32715457746478876
2016-01-26,37.8,0.3185762666666667
2016-01-26,37.9,0.3185512702702703
2016-01-26,38.0,0.33357019736842114
2016-01-26,38.1,0.3391986052631581
2016-01-26,38.2,0.36036834210526314
2016-01-26,38.3,0.3354967105263157
2016-01-26,38.4,0.315174743902439
2016-01-26,38.5,0.3277045606060607
2016-01-26,38.6,0.35283855813953485
2016-01-26,38.7,0.35009547619047626
2016-01-26,38.8,0.38127921951219523
2016-01-26,38.9,0.565640268292683
2016-01-26,39.0,0.8948314482758619
2016-01-27,38.5,0.3095960666666666
2016-01-27,38.6,0.30814265714285716
2016-01-27,38.7,0.305274705882353
2016-01-27,38.8,0.3041016470588236
2016-01-27,38.9,0.42739243243243236
2016-01-27,39.0,0.6469278372093025
2016-01-28,37.6,0.30385241176470595
2016-01-28,37.7,0.303424358974359
2016-01-28,37.8,0.29918695000000006
2016-01-28,37.9,0.3023092105263157
2016-01-28,38.0,0.3204210512820513
2016-01-28,38.1,0.3103737105263158
2016-01-28,38.2,0.304310075
2016-01-28,38.3,0.29667884210526313
2016-01-28,38.4,0.3006010769230769
2016-01-28,38.5,0.30455526315789483
2016-01-28,38.6,0.30972925
2016-01-28,38.7,0.31709007499999997
2016-01-28,38.8,0.38941719512195117
2016-01-28,38.9,0.4183333333333334
2016-01-30,37.6,0.3487217142857143
2016-01-30,37.7,0.33576684615384617
2016-01-30,37.8,0.3469645
2016-01-31,37.8,0.3287606486486487
2016-01-31,37.9,0.3282858947368421
2016-01-31,38.0,0.3254073421052632
2016-01-31,38.1,0.3667734324324323
2016-01-31,38.2,0.3890826756756757
2016-01-31,38.3,0.3746753243243243
2016-01-31,38.4,0.3939159729729729
2016-01-31,38.5,0.37428935135135144
2016-01-31,38.6,0.3562798108108108
2016-01-31,38.7,0.32148286842105267
2016-01-31,38.8,0.30217761538461535
2016-01-31,38.9,0.2955402820512821
2016-01-31,39.0,0.45795299999999994
2016-02-01,37.6,0.3219736853932583
2016-02-01,37.7,0.3190477368421053
2016-02-01,37.8,0.30895660256410257
2016-02-01,37.9,0.30576190277777787
2016-02-01,38.0,0.3601317972972973
2016-02-01,38.1,0.36879657534246585
2016-02-01,38.2,0.33153582894736855
2016-02-01,38.3,0.3141642631578946
2016-02-01,38.4,0.31194539473684196
2016-02-01,38.5,0.3133127599999999
2016-02-01,38.6,0.3092050675675676
2016-02-01,38.7,0.3144944285714286
2016-02-01,38.8,0.32455155
2016-02-01,38.9,0.44453025641025634
2016-02-01,39.0,0.5377230476190477
2016-02-02,38.7,0.29988183333333335
2016-02-02,38.8,0.29453715624999993
2016-02-02,38.9,0.2949462121212122
2016-02-02,39.0,0.3720512666666666
2016-02-16,37.6,
2016-02-16,38.1,0.4233475294117647
2016-02-16,38.2,0.29003885714285715
2016-02-16,38.3,0.2832789761904762
2016-02-16,38.4,0.28759759523809525
2016-02-16,38.5,0.2924635
2016-02-16,38.6,0.29229415909090906
2016-02-16,38.7,0.29060011904761907
2016-02-16,38.8,0.29151684999999994
2016-02-16,38.9,0.28904745
2016-02-16,39.0,0.28520706666666673
2016-02-17,38.9,0.4200782702702702
2016-02-17,39.0,0.4422189433962264
2016-02-18,37.6,0.29312975555555554
2016-02-18,37.7,0.3047104
2016-02-18,37.8,0.33999585714285707
2016-02-18,37.9,0.3547226046511627
2016-02-18,38.0,0.32892744186046513
2016-02-18,38.1,0.30253255813953495
2016-02-18,38.2,0.29698471428571427
2016-02-18,38.3,0.29909533333333327
2016-02-18,38.4,0.2965150909090909
2016-02-18,38.5,0.29412029545454543
2016-02-18,38.6,0.30090036363636363
2016-02-18,38.7,0.310745
2016-02-18,38.8,0.35826595
2016-02-18,38.9,0.392507
2016-02-19,37.6,0.3159625405405405
2016-02-19,37.7,0.3192975641025641
2016-02-19,37.8,0.30170174358974355
2016-02-19,37.9,0.31799864102564096
2016-02-19,38.0,0.33522787179487185
2016-02-19,38.1,0.3251418157894737
2016-02-19,38.2,0.31042913157894736
2016-02-19,38.3,0.30282609756097567
2016-02-19,38.4,0.2971201578947369
2016-02-19,38.5,0.29102733333333325
2016-02-19,38.6,0.28866978048780495
2016-02-19,38.7,0.29136440476190467
2016-02-19,38.8,0.29315005128205124
2016-02-19,38.9,0.305671076923077
2016-02-19,39.0,0.3144741428571428
2016-02-21,37.6,0.29070239999999997
2016-02-21,37.7,0.2922531707317073
2016-02-21,37.8,0.3172282558139534
2016-02-21,37.9,0.33643473170731714
2016-02-21,38.0,0.3088538292682928
2016-02-21,38.1,0.29591378048780487
2016-02-21,38.2,0.29392452380952383
2016-02-21,38.3,0.2881261707317073
2016-02-21,38.4,0.28654221951219516
2016-02-21,38.5,0.28300895121951214
2016-02-21,38.6,0.28930124999999995
2016-02-21,38.7,0.29704528947368414
2016-02-21,38.8,0.31730278947368423
2016-02-21,38.9,0.3855069210526315
2016-02-21,39.0,0.4194431454545454
2016-02-22,37.6,0.3371932978723404
2016-02-22,37.7,0.2978758529411765
2016-02-22,37.8,0.2969441428571429
2016-02-22,37.9,0.3178382500000001
2016-02-22,38.0,0.3481364571428571
2016-02-22,38.1,0.3331253055555556
2016-02-22,38.2,0.3248200555555556
2016-02-22,38.3,0.3295804054054054
2016-02-22,38.4,0.4492395675675676
2016-02-22,38.5,0.35565182500000003
2016-02-22,38.6,0.30078333333333335
2016-02-22,38.7,0.2915508205128205
2016-02-22,38.8,0.29288815000000007
2016-02-22,38.9,0.2977175249999999
2016-02-22,39.0,0.30278775
2016-02-23,37.6,0.2949250285714286
2016-02-23,37.7,0.29443860975609754
2016-02-23,37.8,0.3220941707317074
2016-02-23,37.9,0.3497115714285715
2016-02-23,38.0,0.3307790243902439
2016-02-23,38.1,0.31139374999999997
2016-02-23,38.2,0.30145342499999994
2016-02-23,38.3,0.29873967500000004
2016-02-23,38.4,0.29536843589743594
2016-02-23,38.5,0.2917603947368421
2016-02-23,38.6,0.29169641025641024
2016-02-23,38.7,0.2960542631578948
2016-02-23,38.8,0.30646612820512825
2016-02-23,38.9,0.36036420512820516
2016-02-23,39.0,0.41281162745098043
2016-02-24,37.4,0.38551572727272726
2016-02-25,37.6,0.3643161724137932
2016-02-25,37.7,0.381961923076923
2016-02-25,37.8,0.383285972972973
2016-02-25,37.9,0.5688360555555555
2016-02-25,38.0,0.6293798421052632
2016-02-25,38.1,0.5437166944444444
2016-02-25,38.2,0.4505676216216218
2016-02-25,38.3,0.4061380555555555
2016-02-25,38.4,0.4114255945945946
2016-02-25,38.5,0.4117065945945945
2016-02-25,38.6,0.37127656756756755
2016-02-25,38.7,0.34502302702702703
2016-02-25,38.8,0.34761466666666657
2016-02-25,38.9,0.393220054054054
2016-02-25,39.0,0.4754582222222223
2016-03-01,37.6,0.40263299999999996
2016-03-01,37.7,0.40029721052631584
2016-03-01,37.8,0.4845896578947368
2016-03-01,37.9,0.6420865405405405
2016-03-01,38.0,0.6541325925925926
2016-03-01,38.1,0.5033334374999999
2016-03-01,38.2,0.4016621081081082
2016-03-01,38.3,0.38746868421052627
2016-03-01,38.4,0.42711632432432434
2016-03-01,38.5,0.4462800277777778
2016-03-01,38.6,0.40675781818181816
2016-03-02,38.6,0.3700635
2016-03-02,38.7,0.3416364571428571
2016-03-02,38.8,0.3283327714285715
2016-03-02,38.9,0.34313151428571437
2016-03-02,39.0,0.5002773333333335
2016-03-05,37.6,0.4300278095238096
2016-03-05,37.7,0.5732336000000001
2016-03-05,37.8,0.4911545897435897
2016-03-05,37.9,0.5464762051282052
2016-03-05,38.0,0.5838082368421053
2016-03-05,38.1,0.5512053589743591
2016-03-05,38.2,0.5096466153846152
2016-03-05,38.3,0.4686490256410257
2016-03-05,38.4,0.44526287499999995
2016-03-05,38.5,0.42036661538461534
2016-03-05,38.6,0.34783202500000004
2016-03-05,38.7,0.35763005128205133
2016-03-05,38.8,0.451174641025641
2016-03-05,38.9,0.6649384210526316
2016-03-05,39.0,0.742937306122449
2016-03-06,37.6,
2016-03-06,37.7,
2016-03-06,37.8,
2016-03-06,37.9,
2016-03-06,38.0,
2016-03-06,38.1,
2016-03-06,38.2,
2016-03-06,38.3,
2016-03-06,38.4,
2016-03-06,38.5,
2016-03-06,38.6,
2016-03-06,38.7,
2016-03-06,38.8,
2016-03-06,38.9,
2016-03-06,39.0,
2016-03-09,39.0,0.805330981818182
2016-03-10,37.6,0.4748085151515151
2016-03-10,37.7,0.5006503249999998
2016-03-10,37.8,0.33225497499999995
2016-03-10,37.9,0.33955517073170727
2016-03-10,38.0,0.4484318250000001
2016-03-10,38.1,0.48403131707317065
2016-03-10,38.2,0.46193059999999997
2016-03-10,38.3,0.4462196923076924
2016-03-10,38.4,0.41940517948717954
2016-03-10,38.5,0.40911161538461543
2016-03-10,38.6,0.36270843589743584
2016-03-10,38.7,0.3417074615384616
2016-03-10,38.8,0.3892441282051282
2016-03-10,38.9,0.6193986999999999
2016-03-10,39.0,0.8633154000000001
2016-03-13,37.6,0.45241323913043485
2016-03-13,37.7,0.43815347368421054
2016-03-13,37.8,0.3083715
2016-03-13,37.9,0.32901056410256413
2016-03-13,38.0,0.39009207692307696
2016-03-13,38.1,0.4601383076923078
2016-03-13,38.2,0.45481237499999994
2016-03-13,38.3,0.4481399761904761
2016-03-13,38.4,0.4295936829268294
2016-03-13,38.5,0.3977432682926829
2016-03-13,38.6,0.3744305609756097
2016-03-13,38.7,0.3624639756097561
2016-03-13,38.8,0.44204740000000003
2016-03-13,38.9,0.5911511025641025
2016-03-13,39.0,0.7125563877551021
2016-03-14,37.6,0.550834
2016-03-14,37.7,0.5060685428571428
2016-03-14,37.8,0.4326964705882354
2016-03-14,37.9,0.32350873529411767
2016-03-14,38.0,0.32713087878787883
2016-03-14,38.1,0.37461344117647066
2016-03-14,38.2,0.4450245454545453
2016-03-14,38.3,0.4369321515151516
2016-03-14,38.4,0.41420344117647057
2016-03-14,38.5,0.410536
2016-03-14,38.6,0.38574042857142854
2016-03-14,38.7,0.3483302222222222
2016-03-14,38.8,0.3217804857142858
2016-03-14,38.9,0.3614961142857143
2016-03-14,39.0,0.46325073913043474
2016-03-16,37.6,
2016-03-16,37.7,
2016-03-16,37.8,
2016-03-16,37.9,
2016-03-16,38.0,
2016-03-16,38.1,
2016-03-16,38.2,
2016-03-16,38.3,
2016-03-16,38.4,
2016-03-16,38.5,
2016-03-16,38.6,
2016-03-16,38.7,
2016-03-16,38.8,
2016-03-16,38.9,
2016-03-16,39.0,
2016-03-17,37.6,0.5233213548387099
2016-03-17,37.7,0.5213413142857143
2016-03-17,37.8,0.3942985151515152
2016-03-17,37.9,0.31541827272727263
2016-03-17,38.0,0.30140940625
2016-03-17,38.1,0.3250635151515152
2016-03-17,38.2,0.34373571875000003
2016-03-17,38.3,0.3398721818181818
2016-03-17,38.4,0.3300740000000001
2016-03-17,38.5,0.32997890625000004
2016-03-17,38.6,0.32897548484848477
2016-03-17,38.7,0.31950409374999994
2016-03-17,38.8,0.3106046363636364
2016-03-17,38.9,0.30136906060606067
2016-03-17,39.0,0.3125338888888889
2016-03-18,38.4,0.318759888888889
2016-03-18,38.5,0.32538184210526316
2016-03-18,38.6,0.32073842105263156
2016-03-18,38.7,0.33011864102564104
2016-03-18,38.8,0.3558146315789474
2016-03-18,38.9,0.45693080487804877
2016-03-18,39.0,0.5343760357142856
2016-03-19,37.5,0.5290596999999998
2016-03-19,37.6,0.3746292368421052
2016-03-19,37.7,0.274786282051282
2016-03-19,37.8,0.27458071794871797
2016-03-19,37.9,0.283768825
2016-03-19,38.0,0.31171707692307693
2016-03-19,38.1,0.34585207692307685
2016-03-19,38.2,0.3333943157894737
2016-03-19,38.3,0.3152966578947368
2016-03-19,38.4,0.3143810909090909
2016-03-21,37.6,0.4013600270270271
2016-03-21,37.7,0.3278475142857143
2016-03-21,37.8,0.2843834242424243
2016-03-21,37.9,0.2755883428571429
2016-03-21,38.0,0.27855178787878787
2016-03-21,38.1,0.2997591764705882
2016-03-21,38.2,0.31461170588235293
2016-03-21,38.3,0.30463481818181815
2016-03-21,38.4,0.2986165588235295
2016-03-21,38.5,0.3106580909090909
2016-03-21,38.6,0.3171261764705883
2016-03-21,38.7,0.31755418181818185
2016-03-21,38.8,0.31673114705882355
2016-03-21,38.9,0.33444712121212117
2016-03-21,39.0,0.45469183870967733
2016-03-23,37.6,0.4327284482758621
